Flow Duration,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Label,Seconds_To_Failure
41.0,13389976.991325935,1937976.737797723,5.825253905924552,BENIGN,640.0
37.0,8423711.856888603,447729.3440459816,6.441272448241851,BENIGN,639.0
24.0,7174450.2644742625,141866.80456525795,6.414731114956504,BENIGN,638.0
29.0,6662796.2955459105,1468015.2753599149,5.5114806597493775,BENIGN,637.0
49.0,9013988.632068519,894180.8743539202,5.950116526474811,BENIGN,636.0
46.0,12255677.711612567,268796.4656663723,6.477104233051573,BENIGN,635.0
31.0,8537620.865331026,1399132.8005963808,5.603121362408076,BENIGN,634.0
35.0,10263172.451127581,1135700.5036953294,6.04778469438332,BENIGN,633.0
33.0,11329980.73669135,1962981.9618021015,6.478957507041104,BENIGN,632.0
21.0,8282353.538302246,532078.04213662,6.05549542410586,BENIGN,631.0
32.0,6975438.793168101,867557.9650204417,5.689815302972156,BENIGN,630.0
23.0,13273315.290074293,1130837.0264513036,6.08218323009259,BENIGN,629.0
33.0,6845085.17639049,1604229.9780613682,5.7044405739495465,BENIGN,628.0
3.0,7467199.908058226,1142793.4477681117,6.019704262894484,BENIGN,627.0
18.0,14864778.38678488,1264510.3056377035,5.574042217912348,BENIGN,626.0
25.0,1003325.3300623841,529679.3980208874,6.105482669214405,BENIGN,625.0
42.0,3596620.7340741144,1709145.5833682637,6.0167899391281585,BENIGN,624.0
31.0,6375494.45887616,914398.039243904,6.240161368761463,BENIGN,623.0
3.0,14056258.73195354,367823.2922913616,6.130700471158785,BENIGN,622.0
40.0,1980415.8804645943,1361957.037560293,6.049606268530757,BENIGN,621.0
46.0,1132796.070798973,510571.86105208425,6.189778849248121,BENIGN,620.0
24.0,1737573.7036812003,285368.7694546695,5.643941913572231,BENIGN,619.0
32.0,2239607.7485906538,1737775.1259681173,6.095359661258604,BENIGN,618.0
47.0,1526354.8248876522,974308.3025280354,5.6721106028227775,BENIGN,617.0
22.0,7716938.575991067,1523639.0541219753,6.4255222078518806,BENIGN,616.0
23.0,9130600.901182588,652116.3636320747,5.568334104845604,BENIGN,615.0
2.0,4803617.594966058,1595243.256343566,5.9303747496907935,BENIGN,614.0
27.0,6576023.375658898,312678.26134090766,6.195797477655445,BENIGN,613.0
42.0,2283790.6915600216,776349.4102102201,5.958022211668259,BENIGN,612.0
2.0,5709186.493597909,1958317.4541497042,5.592095253232903,BENIGN,611.0
26.0,8315268.682883323,1608580.4610992116,6.053379016126708,BENIGN,610.0
17.0,11251805.300585032,1044786.2675979076,6.141631908827355,BENIGN,609.0
40.0,1046849.0686017091,745577.1959675817,6.203792310990508,BENIGN,608.0
33.0,7542350.731527136,1757057.8300427054,5.873259814462759,BENIGN,607.0
9.0,5158040.270368351,1135210.7422605797,6.063659971028763,BENIGN,606.0
43.0,12939505.503686618,1541007.5339513111,5.950686474938913,BENIGN,605.0
48.0,11017746.413279386,1532804.5926007116,6.172056038752253,BENIGN,604.0
39.0,9247519.482592527,134096.7892801345,6.083556967324818,BENIGN,603.0
29.0,4881719.03975483,339882.1873059656,6.025756219559135,BENIGN,602.0
42.0,13744747.42880548,1353295.7961500103,5.749524366838249,BENIGN,601.0
26.0,1631409.4810845247,407077.64144315576,5.502018517748234,BENIGN,600.0
35.0,2532546.381507612,585437.3548456489,5.674081675311429,BENIGN,599.0
25.0,6482821.967564985,1898612.1129792535,5.617066041424168,BENIGN,598.0
24.0,2742125.802155989,1164346.2909123325,5.949084745010946,BENIGN,597.0
13.0,14389819.765831951,1526386.0632987595,6.1122581507618445,BENIGN,596.0
7.0,12171850.510007367,1160163.4036870159,5.713085008684808,BENIGN,595.0
36.0,4625757.122425391,1149775.8680871779,6.439057095967187,BENIGN,594.0
45.0,9239759.205625435,278888.629238826,5.506682129223888,BENIGN,593.0
20.0,14752627.211121142,752960.0659572958,6.272301015165343,BENIGN,592.0
1.0,13378785.693841042,636618.7075043722,6.125204769530442,BENIGN,591.0
8.0,9411178.250190772,842383.8946658651,5.873554801047682,BENIGN,590.0
46.0,13652135.540453786,1616853.9576262238,5.5504889444124075,BENIGN,589.0
16.0,14848588.737387026,806672.0690420432,6.12748657178428,BENIGN,588.0
14.0,11406939.520510739,958223.9565401971,5.885613512865648,BENIGN,587.0
12.0,1909809.7327605165,855024.6419221014,6.43626713941322,BENIGN,586.0
23.0,6622123.309956824,277475.1467530617,6.041990074889766,BENIGN,585.0
15.0,12729560.293965437,938037.1006764891,6.439651511293508,BENIGN,584.0
28.0,4227968.7412702665,471657.6187845786,5.720483693473304,BENIGN,583.0
34.0,12628995.248508744,454774.2619687788,6.225725910364103,BENIGN,582.0
2.0,2684742.6684899433,278668.5984251061,6.117249020848726,BENIGN,581.0
32.0,1657235.0000693821,777674.850869353,6.239408229831312,BENIGN,580.0
23.0,6377268.560877494,1539215.581099893,5.714667863972537,BENIGN,579.0
22.0,1514247.1239725908,625239.2121084526,6.1649945162377735,BENIGN,578.0
25.0,14401783.681766558,693463.2935824757,5.998040393056869,BENIGN,577.0
22.0,12566879.741115522,1321081.8495776048,6.242824974906316,BENIGN,576.0
22.0,12210775.619818252,472097.54391514586,5.827044644151818,BENIGN,575.0
49.0,9816890.921946144,1804220.0678047151,6.390057025465253,BENIGN,574.0
42.0,4028536.3225117493,1088361.9941779533,5.58430131461135,BENIGN,573.0
6.0,8255645.13346949,950445.5866084122,6.307189318791188,BENIGN,572.0
15.0,9361837.014024775,1159858.3646654827,6.36131962581509,BENIGN,571.0
43.0,8350441.012043755,415465.1954907714,6.317252311366821,BENIGN,570.0
37.0,4643267.151321382,1265598.963414435,6.012726394261776,BENIGN,569.0
33.0,8213470.940406162,789891.3996046198,5.9383849800307615,BENIGN,568.0
8.0,7876608.772160772,1804654.0478327759,6.4962622865248765,BENIGN,567.0
44.0,14948700.86129414,420822.99268760363,5.729171951214163,BENIGN,566.0
44.0,13564106.072646854,1063397.097344338,6.046875965876045,BENIGN,565.0
5.0,7487330.475018679,1236413.9958011343,6.170675525382325,BENIGN,564.0
39.0,9721123.361091662,163428.84339412433,6.200867635861432,BENIGN,563.0
4.0,11470202.457291199,791016.9370366664,5.7040246657385785,BENIGN,562.0
6.0,1488112.2432735488,1492006.9459315822,6.1539940923398015,BENIGN,561.0
45.0,13528900.177189758,1658717.2641530493,6.318369566481337,BENIGN,560.0
32.0,13041775.429850932,695007.7901528365,5.550018576821112,BENIGN,559.0
30.0,7404049.368831902,1617327.2175272272,6.4115212933253165,BENIGN,558.0
47.0,6476376.725125317,1938736.166496439,5.529504055145206,BENIGN,557.0
35.0,4821431.247988409,1728060.4785426788,5.8559710324883945,BENIGN,556.0
40.0,7673475.596625158,323523.57750271785,5.515813196232962,BENIGN,555.0
16.0,1621273.2894653147,1505487.6309625271,5.577145168539582,BENIGN,554.0
13.0,12930709.46685811,707366.981637035,6.411168285180079,BENIGN,553.0
42.0,1495913.1578596309,1977990.3798829454,5.854860830746148,BENIGN,552.0
30.0,5606719.115178194,1022182.0680037856,5.924771530425053,BENIGN,551.0
19.0,14042252.836465858,332624.40688198793,5.715344381382552,BENIGN,550.0
17.0,11292977.163328338,1477852.5412520424,6.09709577018672,BENIGN,549.0
19.0,4939473.448085375,713721.2769338062,6.09480321467779,BENIGN,548.0
28.0,4537087.315452391,1994448.4984551573,5.872200391825219,BENIGN,547.0
26.0,1071149.9574523636,1961586.6699235917,5.833034871805398,BENIGN,546.0
37.0,10740000.099896502,1346654.6342391034,6.384964308180588,BENIGN,545.0
26.0,1682970.1434244234,346670.2530082634,5.883284239642201,BENIGN,544.0
23.0,8456435.27161067,1405035.8955825553,5.9935009921544085,BENIGN,543.0
9.0,14469707.616288697,276757.9242740517,5.7833047624249305,BENIGN,542.0
12.0,2532564.0407623546,155791.9022945454,6.286769503357127,BENIGN,541.0
1.0,13522719.033552945,1663621.0478208235,5.897448156899092,BENIGN,540.0
1.0,14880654.692030674,498530.6005989946,6.013611046544325,BENIGN,539.0
47.0,1861238.3673492908,820151.539816285,5.753357170059662,BENIGN,538.0
34.0,13360687.767924458,1949569.040954729,6.4876595923412514,BENIGN,537.0
32.0,8225106.286210633,739996.9535360961,5.791495740923723,BENIGN,536.0
48.0,13691192.07222412,663330.5844382991,6.270742530905552,BENIGN,535.0
25.0,8998465.186874038,1844595.199283273,5.927495650356759,BENIGN,534.0
40.0,10269568.141491905,310422.0461060204,5.70621740508414,BENIGN,533.0
45.0,8612904.71196359,1543206.5792178004,6.2997187639648615,BENIGN,532.0
1.0,13102900.324302878,1977324.5766402707,5.8336067890290435,BENIGN,531.0
16.0,11274738.865351824,1812462.4204718329,6.3651933473978115,BENIGN,530.0
39.0,8297644.370525809,1338169.0455422092,6.415257184917823,BENIGN,529.0
5.0,13154251.256721657,696715.5104861908,6.359823835391276,BENIGN,528.0
22.0,4433997.451574683,583211.7642388018,5.535007914806806,BENIGN,527.0
29.0,3202769.2358353636,1656584.6992557761,6.287373345005106,BENIGN,526.0
3.0,3245601.4746210095,1771661.636508221,5.911339466499144,BENIGN,525.0
12.0,5676124.302433331,1098326.3338368165,6.373722920182225,BENIGN,524.0
26.0,4341660.438214245,564245.8874942857,6.1379542626847385,BENIGN,523.0
16.0,14021264.907136342,314592.0959812298,6.3336431341439585,BENIGN,522.0
37.0,2481677.313600176,265640.98888047924,5.999431769866836,BENIGN,521.0
22.0,10785870.332554227,1466247.1499723257,6.0350255045989325,BENIGN,520.0
29.0,3649101.5569900824,898225.5829106774,5.644387632133667,BENIGN,519.0
14.0,13342919.858784903,1820183.7611279537,6.283987358689355,BENIGN,518.0
28.0,14458414.034588704,1505375.471380851,5.919389611666972,BENIGN,517.0
5.0,7516580.12277977,463394.7940377147,6.000080118271582,BENIGN,516.0
47.0,13307000.723193843,1266177.0957498283,6.285097714095707,BENIGN,515.0
49.0,1072032.3905660068,927460.3633565027,6.098845400079439,BENIGN,514.0
30.0,12479256.8437134,1196774.4884603648,5.701098727442668,BENIGN,513.0
46.0,4200752.261348929,1502331.3343431826,6.090232659150892,BENIGN,512.0
5.0,13721818.32977115,1631772.1739072024,5.907632857979656,BENIGN,511.0
12.0,1015681.5607215328,1703100.920172776,5.969525542043863,BENIGN,510.0
16.0,8786544.290556598,582552.261686847,5.528311274402668,BENIGN,509.0
26.0,11592901.252989085,159119.6398429796,5.710029349516281,BENIGN,508.0
26.0,4621636.629770711,1504659.996813069,5.781038081381029,BENIGN,507.0
48.0,3703860.104222103,302053.07988597173,6.212960007858806,BENIGN,506.0
21.0,2177375.1425517853,698347.2183646385,5.511492473298115,BENIGN,505.0
39.0,5570070.071046102,107252.55483625957,5.908777261229132,BENIGN,504.0
36.0,8837820.372323614,1395172.0165630782,6.424026870425733,BENIGN,503.0
33.0,2621813.9949236074,417550.8217953204,5.611880616549124,BENIGN,502.0
30.0,6273735.067815183,1345036.5784141505,6.016424388218611,BENIGN,501.0
37.0,1127013.6651381494,1984310.9726188937,6.286522382390847,BENIGN,500.0
23.0,12461511.886997785,238074.65605903094,6.442531307520117,BENIGN,499.0
10.0,2798282.0533046788,246448.2227077753,6.246776639533718,BENIGN,498.0
5.0,4966801.275718142,746722.1760666823,6.220565548644406,BENIGN,497.0
36.0,1257988.0623350446,1746134.37707755,6.326488090195762,BENIGN,496.0
34.0,7051370.9744951725,509506.7507035305,5.946201220977544,BENIGN,495.0
31.0,12761701.038377063,784717.8578676604,6.305844532617833,BENIGN,494.0
10.0,6490116.960232752,230160.2725912612,5.507964404745451,BENIGN,493.0
19.0,3512962.5279336674,1549995.05339189,6.424561055376805,BENIGN,492.0
32.0,11551783.676707268,875782.0512429571,5.943306509517175,BENIGN,491.0
1.0,12043297.74619042,1542572.5928156015,6.053380187865748,BENIGN,490.0
5.0,3432548.6543059354,1816854.9042589106,5.754882248914882,BENIGN,489.0
45.0,11791957.519573856,542249.9794924486,6.242530832840421,BENIGN,488.0
4.0,14262170.435588732,1634052.4576459075,5.576635806475249,BENIGN,487.0
16.0,3329286.217051813,212278.39114868123,6.372635802546835,BENIGN,486.0
24.0,11793780.095449897,1807810.03754247,6.328116829006342,BENIGN,485.0
16.0,10920008.064436812,1336460.24036162,5.716060116244766,BENIGN,484.0
2.0,7630034.438091239,1761030.775862868,6.309324398285263,BENIGN,483.0
49.0,1810886.4478231762,100357.95915750561,6.2863577330614815,BENIGN,482.0
28.0,2045721.8486099562,421254.03367638576,6.132216597753949,BENIGN,481.0
32.0,12933805.228781067,840542.836110335,5.873520176899688,BENIGN,480.0
27.0,14862077.21850906,821055.5164119654,5.771498754181868,BENIGN,479.0
20.0,10464731.600614563,530787.7275546703,5.73178359028935,BENIGN,478.0
24.0,7243416.298144501,825062.6857476801,5.818608962763607,BENIGN,477.0
12.0,10066031.007626707,344812.5528004842,6.40355844343253,BENIGN,476.0
35.0,9321542.029199634,884246.1456054494,5.577640775988781,BENIGN,475.0
33.0,6370571.645678706,1624473.225402602,6.328871276252959,BENIGN,474.0
33.0,1918766.0240361812,1010233.1198963673,5.848890075041823,BENIGN,473.0
43.0,12501181.263704173,134200.16899590846,6.021599396011358,BENIGN,472.0
37.0,6205669.409342145,900743.6790005701,6.294485633648491,BENIGN,471.0
12.0,12462999.006999312,151632.53057260392,6.384376547022971,BENIGN,470.0
3.0,4535122.495637352,1935862.4803429167,5.844781420072647,BENIGN,469.0
1.0,1014412.7178388676,342162.522903451,5.96184348127511,BENIGN,468.0
33.0,3225135.9658745914,1444607.8200281756,5.914516064816793,BENIGN,467.0
40.0,7559551.834760181,1948275.013494963,5.51325103350391,BENIGN,466.0
10.0,14220250.889409618,1669474.1981664866,5.795942888858656,BENIGN,465.0
43.0,2430710.675712066,1428699.212739787,5.959189233732562,BENIGN,464.0
44.0,12958936.842461923,1694975.728051457,5.9110936088804396,BENIGN,463.0
29.0,8378337.346966069,1965417.5171951924,6.2219292275156795,BENIGN,462.0
13.0,12562890.721198553,1280554.5447817063,5.884803617221103,BENIGN,461.0
12.0,5177242.0338598965,1162451.1329757203,5.9893764489706705,BENIGN,460.0
31.0,12759260.305414606,1293652.4098802346,5.929608592132364,BENIGN,459.0
46.0,11819518.920235263,1112084.1848469544,6.24062614889437,BENIGN,458.0
2.0,4220751.562440075,1306669.3012284657,6.362972398986963,BENIGN,457.0
35.0,2838691.7697312925,954700.1951478625,6.031889079007514,BENIGN,456.0
23.0,13152760.5154521,515042.0474782835,6.289432194195191,BENIGN,455.0
17.0,14485313.148161847,328469.7303721837,5.79678668201985,BENIGN,454.0
26.0,1438232.3924652273,229847.77751129476,6.041369610157268,BENIGN,453.0
8.0,11237780.937631598,600299.9891310802,5.845229953669972,BENIGN,452.0
29.0,13733343.153269457,187634.7722378943,5.91420092557183,BENIGN,451.0
26.0,13003041.28929498,1177624.4818468327,6.232413864812669,BENIGN,450.0
10.0,14503286.61178292,639274.0493446885,6.381662482332713,BENIGN,449.0
26.0,11641317.098133361,1666616.135365361,5.621495391087765,BENIGN,448.0
34.0,7192182.673332743,241057.65867793423,6.134639256487381,BENIGN,447.0
41.0,5367327.866931826,530067.8392488232,6.082143807577799,BENIGN,446.0
7.0,5490398.366133784,1487467.6794712772,5.6184150391759315,BENIGN,445.0
4.0,11141917.416597638,1237735.7631286336,5.711894330440109,BENIGN,444.0
45.0,11441718.1684335,222533.4153734183,5.81100249473268,BENIGN,443.0
11.0,3805028.009681977,1766754.9686081808,5.666931070817501,BENIGN,442.0
29.0,13153719.388867434,1766797.349369741,5.7437294825243415,BENIGN,441.0
36.0,11008936.562831467,727775.2073639703,5.767600798861707,BENIGN,440.0
25.0,8878504.008807357,746771.1023641729,5.83567383303906,BENIGN,439.0
21.0,7601454.441435178,1979153.8808653303,6.249390452801159,BENIGN,438.0
36.0,8605259.281059414,1289734.7260269625,6.071912203850601,BENIGN,437.0
10.0,3229440.335909703,1109501.3890793123,6.486246671951402,BENIGN,436.0
37.0,3851817.4898678386,1692489.1487486565,5.914735826967471,BENIGN,435.0
9.0,2276302.8656866834,642051.6428789012,6.253865073836925,BENIGN,434.0
24.0,3151212.5342555773,915446.9274530781,6.371468421376534,BENIGN,433.0
35.0,7351710.884473957,608775.6834278349,6.178978493038042,BENIGN,432.0
49.0,8424961.512195585,1599405.6085185898,5.911864740417496,BENIGN,431.0
35.0,1250066.4946964711,1189363.7567069142,6.253594630745753,BENIGN,430.0
48.0,12155169.590096386,1351767.633266134,5.703667137772685,BENIGN,429.0
36.0,5118351.62680869,579383.7746948724,5.8275521651801325,BENIGN,428.0
18.0,13765704.489438755,518428.0726168987,6.0466852550992884,BENIGN,427.0
49.0,14545157.690592889,1027911.7950675836,6.0754093872861485,BENIGN,426.0
39.0,3596424.245473161,1501374.9232763709,5.52214147547263,BENIGN,425.0
32.0,7469362.070719249,1097955.5392883043,6.445114188756008,BENIGN,424.0
24.0,1017245.6923299624,162026.78733677036,6.19662727121739,BENIGN,423.0
23.0,9376581.711713977,1750247.8620085486,5.9957037502318915,BENIGN,422.0
32.0,9502290.275677398,222905.09767875,6.433127234408309,BENIGN,421.0
37.0,4465559.378447252,1916066.5190694293,5.939095565250828,BENIGN,420.0
12.0,8817777.41616477,147769.72072681817,6.480435570270371,BENIGN,419.0
49.0,4157561.9942122963,1419455.8666483467,6.012284757243485,BENIGN,418.0
13.0,3251556.567094661,256193.42105238515,5.61428576999798,BENIGN,417.0
23.0,10121272.535231706,1830285.5009267651,6.264800972459277,BENIGN,416.0
25.0,5562956.4953290485,982423.1488285313,6.1788977250778405,BENIGN,415.0
35.0,9263695.144398715,361295.17215232924,6.272986721305587,BENIGN,414.0
41.0,7065454.485603179,747549.8296007086,6.4514420287256815,BENIGN,413.0
30.0,14780919.703640655,413166.88315884786,6.276489302651018,BENIGN,412.0
17.0,3094128.9973459207,424105.631958471,6.111336602216647,BENIGN,411.0
49.0,7504380.352901342,1901405.8083257403,6.357308902360841,BENIGN,410.0
20.0,10526392.769030554,945967.6133410975,6.173246439354531,BENIGN,409.0
48.0,6537631.174319562,1598724.3014201832,5.908119056825923,BENIGN,408.0
25.0,14645797.926189657,1315250.5662375956,6.385619764241773,BENIGN,407.0
22.0,11106426.79097709,1385210.0884429454,5.721900460784373,BENIGN,406.0
13.0,10197774.005902903,350217.5330968732,6.2146412749087245,BENIGN,405.0
19.0,11598829.746557126,544950.4489494227,6.381563454940757,BENIGN,404.0
49.0,14337080.93254204,1594825.6367934302,6.231316519703296,BENIGN,403.0
36.0,13709461.141784962,1944455.7923020876,6.197275419053857,BENIGN,402.0
12.0,11139994.313769767,599083.7209374383,6.252638294071836,BENIGN,401.0
41.0,11488262.947417963,615980.6530269757,5.9650552483006445,BENIGN,400.0
19.0,3042909.0364920367,998504.5523407192,6.374170682157026,BENIGN,399.0
12.0,2439093.6628973195,1969296.5944253318,5.703436475136091,BENIGN,398.0
9.0,8992663.0258183,611021.997070295,5.6273864160003395,BENIGN,397.0
7.0,1257146.91716756,873246.6283051014,5.785508780118511,BENIGN,396.0
28.0,7752989.341722282,1793812.0296846628,6.031577396774993,BENIGN,395.0
14.0,3944894.1188641605,105549.96198058782,6.010561795409338,BENIGN,394.0
31.0,5844231.947027754,175555.33347828215,6.320598757676587,BENIGN,393.0
19.0,11861266.301101385,1247736.1864353165,5.904568656404018,BENIGN,392.0
47.0,14177325.059253411,1824022.3129544093,5.984344426291509,BENIGN,391.0
16.0,2013827.8100487809,553827.6547636625,5.513367683259395,BENIGN,390.0
5.0,8479390.883670231,992319.3718933471,5.909739236442939,BENIGN,389.0
35.0,13355468.8014744,955884.0731498548,6.147774232950342,BENIGN,388.0
12.0,2155119.482165898,998645.5575814693,5.515508330626592,BENIGN,387.0
25.0,12543196.656555673,1282787.4218865158,5.780881965186244,BENIGN,386.0
21.0,6009218.912995799,992513.1496822991,5.70795635928939,BENIGN,385.0
36.0,5509325.831070695,950189.4685126699,5.541985428909588,BENIGN,384.0
23.0,14684529.408407,1001147.998819395,5.979260089914537,BENIGN,383.0
16.0,3812027.2580721183,1222648.138414979,5.681723293228156,BENIGN,382.0
39.0,10704715.171517532,1120314.227867581,6.24308153963138,BENIGN,381.0
45.0,12500170.19213813,1722858.3955359582,6.347927883763348,BENIGN,380.0
42.0,1576568.9339098036,194044.02163796657,6.045585182669148,BENIGN,379.0
39.0,10385396.41696177,1683302.4357987237,6.481707342521141,BENIGN,378.0
14.0,14321699.640974578,1703456.7639622756,5.950478571470596,BENIGN,377.0
31.0,2739079.534192831,641325.2409088257,6.0133682102249155,BENIGN,376.0
5.0,13547098.237590536,979418.7145301162,6.4892177539577505,BENIGN,375.0
35.0,9326872.923277106,933223.1282211274,5.731548435965049,BENIGN,374.0
23.0,9632464.146074636,515168.68527284754,6.442545939676905,BENIGN,373.0
29.0,9581218.448118484,853914.0094640013,5.542837555119113,BENIGN,372.0
43.0,5183702.408722393,184336.7671246234,5.946386890263195,BENIGN,371.0
11.0,14092825.414192436,627861.9382852954,5.5700035121330655,BENIGN,370.0
18.0,14262906.476834543,1651696.1333563644,6.229234742913643,BENIGN,369.0
47.0,9754265.24299527,640668.3733495054,6.108408935880018,BENIGN,368.0
12.0,11967918.163182605,1654592.6706216703,6.206634263467596,BENIGN,367.0
9.0,9571611.802336212,1110038.9827484186,5.874480399968017,BENIGN,366.0
10.0,7781578.266036568,1771739.086986204,5.869481934031381,BENIGN,365.0
44.0,10251481.65618951,1192081.1531023888,5.5453192789608945,BENIGN,364.0
17.0,8742020.336287418,156369.62382300565,5.84994493952964,BENIGN,363.0
38.0,9364662.07684702,1383298.3943394695,6.42928840226206,BENIGN,362.0
7.0,11973655.747864068,185221.77924478045,5.879226537180449,BENIGN,361.0
46.0,7732653.640285788,956134.3360679545,6.33136770622197,BENIGN,360.0
13.0,1570557.4852946186,1865910.7194989165,6.342325504749934,BENIGN,359.0
40.0,3295992.733852961,413887.4847419153,5.873241156379234,BENIGN,358.0
42.0,7140501.030853537,840757.4705889338,6.131988680396189,BENIGN,357.0
9.0,11147571.838236816,1486734.586812109,5.595371602273058,BENIGN,356.0
27.0,9305901.076342503,1776291.2565802105,5.603678580734276,BENIGN,355.0
2.0,10104118.602228355,1374791.709010765,5.5486576636617135,BENIGN,354.0
5.0,7709905.000068022,590529.1829632216,6.081015093375109,BENIGN,353.0
29.0,9620388.3071914,1381754.9205408108,5.926070977626097,BENIGN,352.0
37.0,5606244.12940527,663782.518097771,6.04803235666424,BENIGN,351.0
38.0,7582556.297753311,1465015.536655597,6.021073190508388,BENIGN,350.0
19.0,11419906.918329379,1912662.942411577,5.850202991090731,BENIGN,349.0
8.0,13205658.905623697,1470647.5571019477,6.1774734148234725,BENIGN,348.0
48.0,7071174.675389444,1739472.9555335834,6.25850188091639,BENIGN,347.0
45.0,1611263.2079030566,103997.30203417849,5.514628258877676,BENIGN,346.0
1.0,3263415.618055237,1463387.0369900293,5.707242299768878,BENIGN,345.0
22.0,1292055.9500815333,1676216.3580439757,6.213235868083337,BENIGN,344.0
17.0,10145682.26932262,177061.60133489472,5.886620172633834,BENIGN,343.0
7.0,5652404.754971525,1756035.6818476382,6.162483946941608,BENIGN,342.0
25.0,8594700.900071144,587719.0337890871,5.846962659734558,BENIGN,341.0
45.0,7905875.854973194,1364054.993758305,5.890755152329637,BENIGN,340.0
4.0,2141370.8537339736,1620674.2701444726,5.658678873689685,BENIGN,339.0
36.0,6645659.055733645,1359062.5748127755,5.75823101966616,BENIGN,338.0
6.0,4087855.748912526,275341.10493918875,6.1054117575075875,BENIGN,337.0
31.0,6857597.041347138,1233010.8858346997,5.933163111315166,BENIGN,336.0
19.0,3850095.9247913975,1144208.9477720729,6.274302682944596,BENIGN,335.0
44.0,12766333.68787707,1810610.4093411157,6.352584954938343,BENIGN,334.0
39.0,3438706.712095551,868055.4863239975,6.04164641821676,BENIGN,333.0
27.0,14450927.720817678,710054.0844653952,6.258267292056059,BENIGN,332.0
10.0,6822703.126057171,1524716.452429286,5.80690451319457,BENIGN,331.0
26.0,12847434.08826669,884083.1195584536,5.914971215400078,BENIGN,330.0
19.0,9802707.45488323,1327582.7325096198,6.212777676216831,BENIGN,329.0
39.0,11294904.181320537,1328255.1712367532,5.886211992817031,BENIGN,328.0
3.0,11748134.432934923,1787274.222284224,6.088504935158989,BENIGN,327.0
45.0,8067828.346502249,1237515.564406285,5.6853727790825115,BENIGN,326.0
13.0,8606207.327086037,1054091.8589277752,6.099771314970498,BENIGN,325.0
28.0,8195942.149322149,363855.5201533823,6.3615137072268935,BENIGN,324.0
20.0,9232817.293261109,319901.4526895402,6.368639639823425,BENIGN,323.0
28.0,1411522.240591102,393210.97403785086,6.224344406329539,BENIGN,322.0
8.0,6537212.377886213,426512.1145214796,6.245753379076126,BENIGN,321.0
41.0,9486641.989856401,1311966.4760609043,6.057927445150701,BENIGN,320.0
39.0,9368129.913582101,1507864.3755216992,6.084668090165825,BENIGN,319.0
1.0,12101385.324478842,1106983.8935601956,5.633650581410518,BENIGN,318.0
3.0,10170130.74364952,1675133.691836433,5.9438591884213015,BENIGN,317.0
13.0,14889866.428769413,1983400.130793903,5.950776283886364,BENIGN,316.0
28.0,4973963.400521031,1658023.9953267765,6.45849783566774,BENIGN,315.0
49.0,6028114.415327241,1420276.5099843224,5.93108686262329,BENIGN,314.0
25.0,6373860.126149148,1111736.1289305785,6.049342644902758,BENIGN,313.0
33.0,7521379.298283479,952820.8361819456,6.033251399279102,BENIGN,312.0
38.0,12703972.892936932,260345.52303463046,6.136761717044327,BENIGN,311.0
6.0,4301089.315428939,858800.6219499127,6.2482328313318956,BENIGN,310.0
44.0,11864002.898496013,1829255.809886055,5.725041876170872,BENIGN,309.0
45.0,6674342.563200408,1635242.9968224505,6.0287244190984355,BENIGN,308.0
32.0,9425975.37126812,510497.59352220566,6.32591770731603,BENIGN,307.0
45.0,9855567.465168286,986554.7909247101,5.963114713837512,BENIGN,306.0
47.0,6219880.920645082,1651774.0848612348,5.7784575463735735,BENIGN,305.0
21.0,8176612.872881273,228030.6540924928,6.154709075356299,BENIGN,304.0
16.0,6782436.445067758,836045.9127704527,6.323767395799123,BENIGN,303.0
21.0,1967859.0066126722,1718498.3500605004,5.563140292927391,BENIGN,302.0
11.0,7120315.443435571,867405.9419232351,6.276790483407227,BENIGN,301.0
37.0,2363507.4957497306,247467.82498973765,6.321647932961771,BENIGN,300.0
36.0,6670291.187124501,1130815.3002112778,5.961522927588607,BENIGN,299.0
35.0,9300857.597644946,1737310.7403447612,6.483305656818468,BENIGN,298.0
19.0,9111808.59080901,1221542.5316110034,6.286708340707309,BENIGN,297.0
20.0,10276697.906116486,529930.3056070404,6.273662564895666,BENIGN,296.0
18.0,2333661.111364768,830055.2782610245,6.2478385744120715,BENIGN,295.0
47.0,10129725.437426131,955234.3862456712,5.650608103218274,BENIGN,294.0
41.0,5370072.793750259,1200606.072259001,5.717230886453011,BENIGN,293.0
49.0,6586643.245919555,1542766.9489299648,5.963990131464425,BENIGN,292.0
14.0,13011807.554917881,287859.8735172073,5.764004349959466,BENIGN,291.0
15.0,1126425.6578137036,1790338.862733376,5.915240972334041,BENIGN,290.0
31.0,9237776.866768476,123388.43573054363,6.3884641099229205,BENIGN,289.0
1.0,9381995.721401505,803099.435881085,6.324326891879269,BENIGN,288.0
3.0,6553236.868809868,152098.58894804952,6.130039878479982,BENIGN,287.0
16.0,4318389.999516707,846651.0281560534,6.358120394251103,BENIGN,286.0
23.0,4285436.535661715,1099043.9378593152,6.283772389017249,BENIGN,285.0
11.0,13371935.375250537,1072194.6345048724,5.9289849318408905,BENIGN,284.0
12.0,7188341.232960005,414693.85935370415,5.701065152049945,BENIGN,283.0
10.0,5632451.081848407,1326906.9691816634,6.014201040009339,BENIGN,282.0
32.0,7282886.033639642,185079.05595886963,6.23622888252855,BENIGN,281.0
